video_id,label,start,end
6878437527330557190,music,1.2,25.66
6878437527330557190,noEnergy,25.66,26.98
6878437527330557190,noise,26.98,27.900000000000002
6891057402184076549,female,0.0,13.66
6891057402184076549,noise,13.66,18.68
6891057402184076549,female,18.68,19.94
6891057402184076549,noise,19.94,21.6
6891057402184076549,noEnergy,21.6,24.2
6891057402184076549,female,24.2,26.0
6890674031092174085,music,0.0,0.9
6890674031092174085,noEnergy,0.9,1.58
6890674031092174085,music,1.58,5.98
6890674031092174085,noEnergy,5.98,6.8
6890674031092174085,music,6.8,14.9
6885854044779220229,male,0.0,4.3
6885854044779220229,female,4.3,5.0200000000000005
6885854044779220229,noEnergy,5.0200000000000005,5.48
6885854044779220229,male,5.48,13.94
6877993165257821446,noEnergy,0.0,1.0
6877993165257821446,male,1.0,16.52
6877993165257821446,noEnergy,16.52,18.28
6877993165257821446,male,18.28,29.5
6877993165257821446,female,29.5,32.22
6877993165257821446,noise,32.22,33.36
6909158933961772293,music,0.0,29.1
6869782150963662085,music,0.0,7.84
6869782150963662085,male,7.84,9.06
6885800039705251077,music,0.0,14.22
6886576506739428613,music,0.0,8.0
6856895426067500293,noEnergy,0.0,0.2
6856895426067500293,music,0.2,10.74
6866082814790520070,male,0.0,8.6
6866082814790520070,noEnergy,8.6,9.86
6866082814790520070,male,9.86,11.08
6866082814790520070,noEnergy,11.08,12.700000000000001
6866082814790520070,noise,12.700000000000001,15.040000000000001
6836795085993086213,male,0.0,4.38
6836795085993086213,noEnergy,4.38,4.8
6836795085993086213,male,4.8,13.18
6836795085993086213,noEnergy,13.18,14.02
6836795085993086213,male,14.02,19.34
6836795085993086213,noEnergy,19.34,19.84
6836795085993086213,male,19.84,23.36
6836795085993086213,noEnergy,23.36,24.02
6836795085993086213,male,24.02,27.3
6836795085993086213,noEnergy,27.3,27.78
6836795085993086213,male,27.78,30.060000000000002
6836795085993086213,noEnergy,30.060000000000002,30.7
6836795085993086213,male,30.7,32.32
6836795085993086213,noEnergy,32.32,32.86
6836795085993086213,male,32.86,37.32
6836795085993086213,noEnergy,37.32,37.72
6891455320405593349,music,0.0,12.200000000000001
6892442035043699973,music,0.0,4.38
6892442035043699973,noEnergy,4.38,5.3
6892442035043699973,noise,5.3,7.24
6892442035043699973,music,7.24,15.06
6898824121539366146,male,0.0,2.08
6898824121539366146,noEnergy,2.08,2.54
6898824121539366146,female,2.54,3.14
6898824121539366146,noEnergy,3.14,3.6
6898824121539366146,male,3.6,10.200000000000001
6887528092533918981,music,0.0,2.7800000000000002
6887528092533918981,noise,2.7800000000000002,27.740000000000002
6887950249655160070,female,0.0,3.04
6887950249655160070,noEnergy,3.04,4.08
6887950249655160070,music,4.08,6.44
6887950249655160070,noEnergy,6.44,7.32
6887950249655160070,noise,7.32,8.82
6887950249655160070,noEnergy,8.82,11.42
6887950249655160070,female,11.42,13.48
6887950249655160070,noEnergy,13.48,14.1
6887950249655160070,female,14.1,15.66
6887950249655160070,noEnergy,15.66,16.22
6887950249655160070,music,16.22,23.12
6887950249655160070,noise,23.12,24.34
6887950249655160070,noEnergy,24.34,27.1
6887950249655160070,female,27.1,27.580000000000002
6887950249655160070,noEnergy,27.580000000000002,28.14
6887950249655160070,female,28.14,29.240000000000002
6887950249655160070,noise,29.240000000000002,30.580000000000002
6887950249655160070,noEnergy,30.580000000000002,32.86
6887950249655160070,female,32.86,40.300000000000004
6887950249655160070,music,40.300000000000004,41.7
6887950249655160070,noEnergy,41.7,42.56
6887950249655160070,music,42.56,47.02
6887950249655160070,noise,47.02,51.28
6887950249655160070,noEnergy,51.28,53.36
6887950249655160070,male,53.36,56.54
6887950249655160070,noEnergy,56.54,58.68
6887950249655160070,noise,58.68,58.980000000000004
6892433141223492865,noEnergy,0.0,1.42
6892433141223492865,male,1.42,4.62
6892433141223492865,noEnergy,4.62,5.12
6892433141223492865,male,5.12,17.0
6892433141223492865,female,17.0,29.42
6892433141223492865,male,29.42,30.66
6892433141223492865,noEnergy,30.66,31.26
6892433141223492865,female,31.26,36.76
6892433141223492865,male,36.76,40.56
6892433141223492865,female,40.56,46.160000000000004
6892433141223492865,male,46.160000000000004,50.18
6890613045068844293,noEnergy,0.0,0.22
6890613045068844293,male,0.22,19.48
6890613045068844293,noEnergy,19.48,20.0
6890613045068844293,male,20.0,26.14
6890613045068844293,noEnergy,26.14,26.62
6890613045068844293,male,26.62,30.580000000000002
6890613045068844293,noEnergy,30.580000000000002,31.2
6890613045068844293,male,31.2,52.86
6890613045068844293,noEnergy,52.86,53.34
6890613045068844293,male,53.34,54.46
6890613045068844293,noEnergy,54.46,55.26
6890613045068844293,male,55.26,55.58
6890613045068844293,noEnergy,55.58,56.4
6875377458485464326,male,0.0,8.48
6875377458485464326,noEnergy,8.48,9.28
6875377458485464326,male,9.28,10.14
6875377458485464326,noEnergy,10.14,11.82
6875377458485464326,male,11.82,38.92
6893622302219439362,female,0.0,8.4
6892012420324134146,female,0.0,2.92
6892012420324134146,male,2.92,4.72
6892012420324134146,female,4.72,6.16
6892012420324134146,noEnergy,6.16,6.5600000000000005
6892012420324134146,female,6.5600000000000005,8.620000000000001
6892012420324134146,music,8.620000000000001,10.36
6892012420324134146,male,10.36,11.86
6892012420324134146,music,11.86,13.620000000000001
6892012420324134146,female,13.620000000000001,15.06
6876582859658759429,noEnergy,0.0,0.2
6876582859658759429,music,0.2,7.98
6843538521962056965,noEnergy,0.0,0.4
6843538521962056965,music,0.4,3.74
6843538521962056965,noEnergy,3.74,4.62
6843538521962056965,noise,4.62,5.16
6843538521962056965,noEnergy,5.16,5.58
6843538521962056965,music,5.58,7.8
6843538521962056965,noise,7.8,9.42
6843538521962056965,music,9.42,12.040000000000001
6891126580089818374,noEnergy,0.0,0.26
6891126580089818374,music,0.26,26.0
6888134010975898886,music,0.0,10.26
6888134010975898886,female,10.26,12.46
6888134010975898886,music,12.46,19.86
6888134010975898886,noEnergy,19.86,20.34
6888134010975898886,male,20.34,21.86
6888134010975898886,music,21.86,38.58
6888134010975898886,noise,38.58,40.7
6888134010975898886,music,40.7,47.58
6888134010975898886,male,47.58,49.6
6891758552520674561,male,0.0,40.38
6891758552520674561,noEnergy,40.38,40.86
6891758552520674561,male,40.86,43.88
6891758552520674561,noEnergy,43.88,44.14
6891931231500471557,noEnergy,0.0,0.5
6891931231500471557,female,0.5,8.0
6891180433132899590,female,0.0,8.46
6891180433132899590,noEnergy,8.46,9.06
6891180433132899590,female,9.06,13.700000000000001
6891180433132899590,noEnergy,13.700000000000001,14.120000000000001
6891180433132899590,female,14.120000000000001,38.12
6891180433132899590,noEnergy,38.12,38.7
6891180433132899590,female,38.7,58.42
6891180433132899590,noEnergy,58.42,58.88
6891180433132899590,music,58.88,59.04
6892422744185621765,male,0.0,3.7
6892422744185621765,female,3.7,5.28
6892422744185621765,music,5.28,25.92
6892422744185621765,female,25.92,27.52
6892422744185621765,music,27.52,33.02
6872782391744728325,noise,0.0,2.84
6872782391744728325,music,2.84,10.76
6872782391744728325,male,10.76,11.6
6872782391744728325,female,11.6,18.68
6872782391744728325,music,18.68,24.060000000000002
6872782391744728325,noEnergy,24.060000000000002,24.48
6872782391744728325,music,24.48,26.18
6866453687875751174,music,0.0,5.78
6866453687875751174,noEnergy,5.78,6.16
6866453687875751174,female,6.16,13.0
6866453687875751174,music,13.0,17.86
6866453687875751174,female,17.86,25.42
6866453687875751174,male,25.42,28.84
6866453687875751174,female,28.84,33.6
6890540582033296645,male,0.0,0.78
6890540582033296645,noEnergy,0.78,4.7
6890540582033296645,noise,4.7,16.72
6891005479464504581,music,0.0,8.64
6878939983185562881,male,0.0,10.120000000000001
6878939983185562881,female,10.120000000000001,12.38
6878939983185562881,male,12.38,13.700000000000001
6878939983185562881,female,13.700000000000001,19.0
6878939983185562881,noise,19.0,19.740000000000002
6891454224241118470,music,0.0,13.02
6890700522609708294,female,0.0,44.92
6890700522609708294,male,44.92,46.480000000000004
6890700522609708294,female,46.480000000000004,49.620000000000005
6890700522609708294,male,49.620000000000005,50.620000000000005
6890700522609708294,noEnergy,50.620000000000005,51.04
6881770329887296773,male,0.0,58.78
6881770329887296773,noEnergy,58.78,58.980000000000004
6892536015077117189,noise,0.0,2.2
6892536015077117189,music,2.2,15.0
6876801890022198533,music,0.0,5.24
6876801890022198533,noEnergy,5.24,5.8
6876801890022198533,music,5.8,11.92
6888111033496390917,noEnergy,0.0,0.26
6888111033496390917,music,0.26,17.2
6890948416231312645,male,0.0,6.72
6890948416231312645,noEnergy,6.72,7.46
6890948416231312645,male,7.46,9.3
6890948416231312645,noEnergy,9.3,10.1
6890948416231312645,male,10.1,13.700000000000001
6890948416231312645,noEnergy,13.700000000000001,14.68
6890948416231312645,male,14.68,15.700000000000001
6890948416231312645,noise,15.700000000000001,18.46
6890948416231312645,male,18.46,19.98
6890948416231312645,noise,19.98,21.14
6885473224310738178,female,0.0,6.0
6885473224310738178,noEnergy,6.0,6.44
6885473224310738178,female,6.44,9.540000000000001
6885473224310738178,noEnergy,9.540000000000001,10.8
6885473224310738178,female,10.8,12.34
6885473224310738178,noEnergy,12.34,12.84
6885473224310738178,female,12.84,15.08
6885473224310738178,noEnergy,15.08,15.58
6885473224310738178,female,15.58,19.900000000000002
6885473224310738178,noEnergy,19.900000000000002,21.240000000000002
6885473224310738178,female,21.240000000000002,29.94
6885473224310738178,noise,29.94,31.62
6894516587294919938,female,0.0,3.1
6894516587294919938,male,3.1,27.060000000000002
6894516587294919938,noEnergy,27.060000000000002,27.52
6894516587294919938,male,27.52,39.52
6894516587294919938,female,39.52,40.9
6894516587294919938,male,40.9,41.9
6894516587294919938,noEnergy,41.9,42.78
6894516587294919938,male,42.78,56.22
6878889161219116293,noEnergy,0.0,0.64
6878889161219116293,noise,0.64,2.3000000000000003
6878889161219116293,female,2.3000000000000003,8.040000000000001
6878889161219116293,male,8.040000000000001,9.36
6878889161219116293,noEnergy,9.36,9.9
6878889161219116293,female,9.9,11.4
6878889161219116293,noEnergy,11.4,12.24
6878889161219116293,noise,12.24,15.06
6892609186484522246,male,0.0,6.72
6892609186484522246,noEnergy,6.72,7.48
6892609186484522246,male,7.48,10.56
6892609186484522246,noise,10.56,13.64
6906196122130304261,female,0.0,14.72
6906196122130304261,male,14.72,16.3
6906196122130304261,female,16.3,48.26
6906196122130304261,male,48.26,49.24
6906196122130304261,music,49.24,50.2
6906196122130304261,noEnergy,50.2,50.84
6891028693582482693,music,0.0,8.6
6891028693582482693,noise,8.6,10.52
6891890098607033605,noEnergy,0.0,0.48
6891890098607033605,female,0.48,1.82
6891890098607033605,male,1.82,4.3
6891890098607033605,music,4.3,8.24
6891890098607033605,noise,8.24,9.64
6891890098607033605,noEnergy,9.64,9.9
6823877763733163269,female,0.0,22.5
6823877763733163269,noise,22.5,25.84
6823877763733163269,female,25.84,26.740000000000002
6823877763733163269,noEnergy,26.740000000000002,27.22
6823877763733163269,female,27.22,33.8
6823877763733163269,noEnergy,33.8,34.42
6823877763733163269,noise,34.42,35.08
6823877763733163269,noEnergy,35.08,35.74
6823877763733163269,noise,35.74,35.980000000000004
6892829425033809153,music,0.0,15.06
6880733126851661061,noEnergy,0.0,0.28
6880733126851661061,male,0.28,31.1
6880733126851661061,noEnergy,31.1,31.400000000000002
6881120831368367365,female,0.0,5.1000000000000005
6881120831368367365,noEnergy,5.1000000000000005,6.08
6881120831368367365,female,6.08,11.58
6881120831368367365,noEnergy,11.58,12.38
6881120831368367365,female,12.38,16.04
6891417272200547590,female,0.0,2.54
6891417272200547590,music,2.54,9.52
6892727511646555398,female,0.0,4.38
6892727511646555398,noise,4.38,23.78
6892727511646555398,male,23.78,25.44
6878051619355790597,music,0.0,15.040000000000001
6892425355966074117,noEnergy,0.0,0.22
6892425355966074117,noise,0.22,13.72
6892425355966074117,music,13.72,58.980000000000004
6891009991143083266,music,0.0,4.36
6891009991143083266,noise,4.36,7.74
6891009991143083266,music,7.74,10.200000000000001
6903245952530779398,music,0.0,13.06
6892532510144728325,music,0.0,18.76
6869500417340919045,music,0.0,8.82
6869500417340919045,noEnergy,8.82,9.02
6891064378787908869,music,0.0,11.24
6812770101339622661,music,0.0,15.0
6896548355715943685,noise,0.0,1.62
6896548355715943685,music,1.62,3.72
6896548355715943685,noise,3.72,5.98
6856093314987363590,music,0.0,14.280000000000001
6891974293136198918,female,0.0,6.86
6891974293136198918,noise,6.86,7.9
6891974293136198918,noEnergy,7.9,8.8
6891974293136198918,female,8.8,9.78
6891974293136198918,noEnergy,9.78,10.24
6891797020378516742,noEnergy,0.0,0.88
6891797020378516742,male,0.88,5.9
6891797020378516742,noEnergy,5.9,6.54
6891797020378516742,male,6.54,12.84
6853440220583447813,noEnergy,0.0,0.22
6853440220583447813,male,0.22,10.52
6853440220583447813,noEnergy,10.52,12.540000000000001
6853440220583447813,noise,12.540000000000001,16.64
6853440220583447813,noEnergy,16.64,17.38
6853440220583447813,noise,17.38,18.240000000000002
6853440220583447813,noEnergy,18.240000000000002,18.68
6853440220583447813,noise,18.68,19.48
6853440220583447813,noEnergy,19.48,20.400000000000002
6853440220583447813,noise,20.400000000000002,22.46
6853440220583447813,noEnergy,22.46,23.18
6853440220583447813,male,23.18,29.560000000000002
6866260336148761862,music,0.0,30.66
6840968828961246469,music,0.0,8.06
6862300016531295494,music,0.0,13.88
6910665437806103814,female,0.0,16.46
6910665437806103814,male,16.46,18.0
6910665437806103814,female,18.0,22.68
6910665437806103814,male,22.68,29.92
6910665437806103814,female,29.92,43.88
6855008587853368582,male,0.0,25.28
6891471944953253126,male,0.0,5.34
6891471944953253126,noise,5.34,13.280000000000001
6891471944953253126,male,13.280000000000001,15.040000000000001
6891471944953253126,noise,15.040000000000001,16.7
6891471944953253126,male,16.7,19.3
6891471944953253126,noise,19.3,21.36
6891471944953253126,noEnergy,21.36,22.12
6891471944953253126,male,22.12,34.94
6891471944953253126,noise,34.94,36.52
6891471944953253126,noEnergy,36.52,37.800000000000004
6891471944953253126,male,37.800000000000004,44.32
6891471944953253126,noise,44.32,50.76
6891471944953253126,male,50.76,52.5
6891471944953253126,noEnergy,52.5,52.980000000000004
6891471944953253126,noise,52.980000000000004,53.86
6871304346697567493,male,0.0,2.66
6871304346697567493,noEnergy,2.66,3.36
6871304346697567493,noise,3.36,6.92
6871304346697567493,noEnergy,6.92,7.22
6891643593392508161,music,0.0,9.86
6891561558002961665,music,0.0,10.700000000000001
6891561558002961665,noEnergy,10.700000000000001,11.56
6891561558002961665,male,11.56,22.36
6891561558002961665,music,22.36,37.44
6891561558002961665,male,37.44,45.62
6894495849682881798,male,0.0,10.540000000000001
6894495849682881798,noEnergy,10.540000000000001,10.8
6857979921088662789,noEnergy,0.0,0.28
6857979921088662789,female,0.28,13.36
6857979921088662789,male,13.36,22.2
6857979921088662789,female,22.2,49.22
6857979921088662789,noEnergy,49.22,49.56
6836161131522854149,male,0.0,53.88
6890933276903558406,music,0.0,21.88
6890933276903558406,male,21.88,27.84
6890933276903558406,music,27.84,34.38
6890933276903558406,noise,34.38,36.52
6890933276903558406,male,36.52,38.72
6890933276903558406,noEnergy,38.72,39.2
6890933276903558406,male,39.2,41.92
6890933276903558406,female,41.92,44.1
6890933276903558406,music,44.1,58.54
6885965300190203138,music,0.0,8.52
6911113652703743237,female,0.0,5.38
6911113652703743237,male,5.38,9.52
6911113652703743237,noEnergy,9.52,10.32
6911113652703743237,male,10.32,10.6
6911113652703743237,noEnergy,10.6,11.040000000000001
6911113652703743237,male,11.040000000000001,17.82
6911113652703743237,noEnergy,17.82,18.26
6911113652703743237,male,18.26,24.3
6911113652703743237,noEnergy,24.3,25.02
6911113652703743237,male,25.02,33.62
6911113652703743237,noEnergy,33.62,33.94
6891470975120985350,music,0.0,15.06
6891080861568044294,music,0.0,7.98
6886622094277233921,male,0.0,0.98
6886622094277233921,female,0.98,3.8200000000000003
6886622094277233921,male,3.8200000000000003,7.5
6886622094277233921,female,7.5,10.14
6886622094277233921,noise,10.14,14.200000000000001
6849745588603325701,female,0.0,1.24
6849745588603325701,male,1.24,8.32
6849745588603325701,noEnergy,8.32,8.76
6849745588603325701,male,8.76,10.88
6849745588603325701,noEnergy,10.88,11.4
6849745588603325701,male,11.4,12.3
6849745588603325701,noEnergy,12.3,12.98
6849745588603325701,male,12.98,16.36
6849745588603325701,noEnergy,16.36,17.64
6906603213290491142,male,0.0,3.9
6906603213290491142,female,3.9,14.9
6912523983237713158,music,0.0,4.98
6912523983237713158,noEnergy,4.98,5.42
6876531333582114054,music,0.0,16.240000000000002
6910785645552225542,noEnergy,0.0,0.3
6910785645552225542,female,0.3,1.56
6910785645552225542,male,1.56,8.4
6910785645552225542,noEnergy,8.4,10.58
6910785645552225542,male,10.58,12.3
6912421971791809798,noEnergy,0.0,0.38
6912421971791809798,female,0.38,6.26
6912421971791809798,male,6.26,7.9
6912421971791809798,female,7.9,10.82
6912421971791809798,male,10.82,14.6
6912421971791809798,noEnergy,14.6,16.04
6912421971791809798,male,16.04,23.900000000000002
6912421971791809798,female,23.900000000000002,28.52
6912421971791809798,male,28.52,40.800000000000004
6912421971791809798,noEnergy,40.800000000000004,41.26
6912421971791809798,male,41.26,47.6
6912421971791809798,noEnergy,47.6,48.06
6912421971791809798,male,48.06,51.58
6912421971791809798,female,51.58,55.7
6912421971791809798,noEnergy,55.7,57.22
6912421971791809798,male,57.22,58.82
6893357503241784582,music,0.0,20.0
6853976066604764422,female,0.0,6.18
6853976066604764422,male,6.18,29.02
6853976066604764422,noEnergy,29.02,29.8
6853976066604764422,male,29.8,30.72
6878277730660519173,music,0.0,12.94
6878277730660519173,male,12.94,15.18
6888811878273862917,male,0.0,7.08
6888811878273862917,noise,7.08,8.84
6888811878273862917,male,8.84,16.3
6888811878273862917,noise,16.3,20.1
6888811878273862917,male,20.1,23.080000000000002
6858218425731370246,male,0.0,5.74
6858218425731370246,noEnergy,5.74,6.44
6858218425731370246,male,6.44,9.26
6858218425731370246,noEnergy,9.26,9.52
6888849065790950661,noEnergy,0.0,1.12
6888849065790950661,male,1.12,3.18
6888849065790950661,noEnergy,3.18,4.76
6888849065790950661,female,4.76,7.6000000000000005
6888849065790950661,male,7.6000000000000005,9.92
6888849065790950661,female,9.92,15.38
6888849065790950661,noEnergy,15.38,16.080000000000002
6888849065790950661,female,16.080000000000002,18.080000000000002
6888849065790950661,male,18.080000000000002,21.64
6888849065790950661,noEnergy,21.64,22.34
6888849065790950661,female,22.34,23.38
6888849065790950661,male,23.38,25.38
6889109520342125830,male,0.0,8.700000000000001
6889109520342125830,noise,8.700000000000001,15.64
6889109520342125830,male,15.64,17.580000000000002
6889109520342125830,noEnergy,17.580000000000002,17.98
6889109520342125830,male,17.98,19.080000000000002
6889109520342125830,noEnergy,19.080000000000002,19.64
6889109520342125830,male,19.64,26.400000000000002
6889109520342125830,music,26.400000000000002,35.94
6889109520342125830,noEnergy,35.94,36.2
6892479886972292357,music,0.0,14.56
6891695365687430406,male,0.0,5.0600000000000005
6891695365687430406,noEnergy,5.0600000000000005,5.66
6891695365687430406,music,5.66,8.22
6892429990558813446,noise,0.0,16.76
6892429990558813446,music,16.76,22.68
6895739906967031045,music,0.0,58.160000000000004
6895739906967031045,noEnergy,58.160000000000004,58.980000000000004
6889983279676607750,music,0.0,35.02
6866144535680912645,music,0.0,9.9
6895100333500976389,music,0.0,12.96
6891703662465305858,noEnergy,0.0,0.5
6891703662465305858,male,0.5,15.26
6891703662465305858,noEnergy,15.26,15.72
6891703662465305858,male,15.72,36.24
6891703662465305858,noEnergy,36.24,36.64
6891703662465305858,male,36.64,39.36
6891703662465305858,noEnergy,39.36,39.84
6891703662465305858,male,39.84,46.2
6891703662465305858,noEnergy,46.2,46.68
6878997118581804293,music,0.0,51.480000000000004
6837273541637868806,female,0.0,3.6
6837273541637868806,noEnergy,3.6,4.1
6837273541637868806,female,4.1,5.48
6837273541637868806,noEnergy,5.48,6.58
6837273541637868806,female,6.58,9.56
6837273541637868806,noEnergy,9.56,11.32
6837273541637868806,female,11.32,15.780000000000001
6837273541637868806,noEnergy,15.780000000000001,16.42
6837273541637868806,female,16.42,21.48
6837273541637868806,noEnergy,21.48,22.52
6837273541637868806,female,22.52,25.580000000000002
6837273541637868806,noEnergy,25.580000000000002,26.38
6837273541637868806,female,26.38,28.32
6837273541637868806,noEnergy,28.32,28.96
6892447117705497862,male,0.0,6.94
6892447117705497862,female,6.94,10.1
6892447117705497862,noEnergy,10.1,10.58
6892447117705497862,female,10.58,13.8
6892447117705497862,noEnergy,13.8,14.22
6892447117705497862,female,14.22,20.740000000000002
6892447117705497862,noEnergy,20.740000000000002,22.240000000000002
6892447117705497862,male,22.240000000000002,27.64
6892447117705497862,noise,27.64,29.7
6894409408353291525,male,0.0,14.46
6894409408353291525,noEnergy,14.46,15.08
6894409408353291525,male,15.08,54.620000000000005
6892531415724952837,noEnergy,0.0,0.26
6892531415724952837,music,0.26,12.4
6883983368929824006,music,0.0,10.18
6883983368929824006,noise,10.18,11.66
6889445125919886597,female,0.0,47.14
6889445125919886597,noEnergy,47.14,48.26
6889445125919886597,noise,48.26,48.620000000000005
6889445125919886597,noEnergy,48.620000000000005,49.0
6892518177826213125,music,0.0,8.620000000000001
6892202272076385542,music,0.0,2.92
6892202272076385542,noise,2.92,4.64
6892202272076385542,music,4.64,8.26
6892202272076385542,noise,8.26,12.74
6892202272076385542,music,12.74,21.72
6892972351038819585,music,0.0,15.040000000000001
6897323541612563718,music,0.0,10.4
6897323541612563718,noise,10.4,11.74
6878769119164927237,female,0.0,13.700000000000001
6878769119164927237,noEnergy,13.700000000000001,14.9
6878769119164927237,female,14.9,21.22
6878769119164927237,noEnergy,21.22,21.92
6878769119164927237,female,21.92,28.02
6878769119164927237,noEnergy,28.02,28.8
6878769119164927237,female,28.8,31.76
6878769119164927237,noEnergy,31.76,32.22
6878769119164927237,female,32.22,39.44
6878769119164927237,noEnergy,39.44,39.9
6878769119164927237,female,39.9,47.94
6878769119164927237,noEnergy,47.94,48.64
6878769119164927237,female,48.64,50.34
6878769119164927237,noEnergy,50.34,51.02
6878769119164927237,female,51.02,51.58
6878769119164927237,noEnergy,51.58,52.04
6878769119164927237,noise,52.04,54.5
6878769119164927237,female,54.5,55.34
6878769119164927237,noEnergy,55.34,55.78
6878769119164927237,male,55.78,56.54
6878769119164927237,noEnergy,56.54,59.06
6890366943115676933,female,0.0,1.42
6890366943115676933,male,1.42,20.42
6892107461549952261,music,0.0,4.16
6892107461549952261,male,4.16,8.620000000000001
6892107461549952261,music,8.620000000000001,19.3
6892107461549952261,male,19.3,20.18
6892107461549952261,female,20.18,21.64
6892107461549952261,male,21.64,22.7
6892107461549952261,music,22.7,42.58
6892107461549952261,noEnergy,42.58,42.980000000000004
6892107461549952261,music,42.980000000000004,44.24
6884002655786634502,female,0.0,2.7600000000000002
6884002655786634502,noEnergy,2.7600000000000002,3.16
6884002655786634502,female,3.16,15.76
6884002655786634502,noEnergy,15.76,16.14
6884002655786634502,female,16.14,17.78
6884002655786634502,noEnergy,17.78,18.16
6884002655786634502,female,18.16,22.72
6884002655786634502,noEnergy,22.72,23.16
6884002655786634502,female,23.16,27.86
6884002655786634502,noEnergy,27.86,28.400000000000002
6884002655786634502,female,28.400000000000002,58.52
6884002655786634502,noEnergy,58.52,58.9
6892065278419537158,male,0.0,4.48
6892065278419537158,noEnergy,4.48,4.98
6892065278419537158,male,4.98,6.8
6892065278419537158,noEnergy,6.8,7.2
6892065278419537158,male,7.2,12.24
6892065278419537158,noise,12.24,15.06
6892051086094404870,male,0.0,14.42
6892051086094404870,noEnergy,14.42,15.4
6892051086094404870,male,15.4,42.44
6892051086094404870,noEnergy,42.44,43.76
6892051086094404870,male,43.76,45.26
6892051086094404870,noEnergy,45.26,46.12
6892051086094404870,male,46.12,47.58
6892051086094404870,noEnergy,47.58,48.04
6892051086094404870,male,48.04,58.980000000000004
6890256886667496709,noEnergy,0.0,0.56
6890256886667496709,male,0.56,8.76
6890256886667496709,noEnergy,8.76,9.02
6889536248583687430,noEnergy,0.0,0.34
6889536248583687430,female,0.34,10.86
6889536248583687430,noEnergy,10.86,12.58
6889536248583687430,music,12.58,23.98
6889536248583687430,noEnergy,23.98,25.34
6889536248583687430,female,25.34,59.06
6883172919615311110,male,0.0,3.18
6883172919615311110,noEnergy,3.18,3.58
6883172919615311110,music,3.58,8.08
6883172919615311110,male,8.08,21.06
6883172919615311110,female,21.06,28.52
6883172919615311110,male,28.52,40.96
6883172919615311110,female,40.96,45.86
6883172919615311110,male,45.86,57.78
6883172919615311110,noEnergy,57.78,58.300000000000004
6892359018287729921,music,0.0,15.040000000000001
6873508334830505222,female,0.0,57.22
6888037727217011973,music,0.0,19.02
6890094978647723265,male,0.0,10.120000000000001
6890094978647723265,female,10.120000000000001,13.66
6890094978647723265,male,13.66,16.4
6888036652543954182,male,0.0,0.58
6888036652543954182,noEnergy,0.58,1.58
6888036652543954182,male,1.58,3.16
6888036652543954182,noEnergy,3.16,4.36
6888036652543954182,male,4.36,8.22
6888036652543954182,noEnergy,8.22,9.26
6888036652543954182,male,9.26,10.5
6888036652543954182,noEnergy,10.5,11.5
6888036652543954182,male,11.5,17.52
6888036652543954182,noise,17.52,23.82
6888036652543954182,male,23.82,31.0
6888036652543954182,female,31.0,33.28
6888036652543954182,noise,33.28,37.76
6888036652543954182,male,37.76,41.32
6888036652543954182,music,41.32,49.42
6820255288243801349,female,0.0,9.86
6820255288243801349,music,9.86,16.04
6820255288243801349,female,16.04,17.22
6820255288243801349,male,17.22,18.72
6820255288243801349,female,18.72,23.64
6820255288243801349,music,23.64,46.34
6888412910020807941,male,0.0,3.64
6888412910020807941,music,3.64,10.88
6887981956840033541,music,0.0,11.040000000000001
6877350291721686277,music,0.0,14.22
6872134763721854214,noEnergy,0.0,0.24
6872134763721854214,music,0.24,15.06
6872829753737432325,noEnergy,0.0,0.46
6872829753737432325,female,0.46,8.3
6872829753737432325,noEnergy,8.3,8.8
6872829753737432325,male,8.8,10.120000000000001
6872829753737432325,noEnergy,10.120000000000001,16.14
6872829753737432325,music,16.14,18.96
6872829753737432325,noEnergy,18.96,19.7
6890531096568548614,noEnergy,0.0,1.02
6890531096568548614,music,1.02,53.7
6893243676735081733,music,0.0,9.32
6893243676735081733,noEnergy,9.32,9.5
6892441961236630785,male,0.0,30.240000000000002
6843097937820552454,music,0.0,8.36
6891296645015670017,male,0.0,23.7
6891296645015670017,music,23.7,25.78
6891296645015670017,male,25.78,36.6
6892480784792292610,music,0.0,12.68
6902679826788879622,male,0.0,1.62
6902679826788879622,noEnergy,1.62,2.34
6902679826788879622,male,2.34,3.3000000000000003
6902679826788879622,noEnergy,3.3000000000000003,4.18
6902679826788879622,male,4.18,4.48
6902679826788879622,noEnergy,4.48,4.96
6902679826788879622,male,4.96,9.74
6902679826788879622,noEnergy,9.74,10.28
6902679826788879622,female,10.28,11.48
6902679826788879622,male,11.48,17.0
6902679826788879622,female,17.0,18.22
6902679826788879622,noEnergy,18.22,18.8
6902679826788879622,male,18.8,20.78
6902679826788879622,noEnergy,20.78,21.400000000000002
6902679826788879622,music,21.400000000000002,25.2
6902679826788879622,male,25.2,27.3
6902679826788879622,noise,27.3,29.78
6902679826788879622,noEnergy,29.78,30.22
6902679826788879622,music,30.22,33.3
6902679826788879622,noEnergy,33.3,33.8
6902679826788879622,noise,33.8,34.86
6902679826788879622,noEnergy,34.86,35.36
6902679826788879622,male,35.36,37.26
6902679826788879622,noEnergy,37.26,37.74
6902679826788879622,male,37.74,39.800000000000004
6902679826788879622,noEnergy,39.800000000000004,40.38
6902679826788879622,male,40.38,42.980000000000004
6902679826788879622,noEnergy,42.980000000000004,44.0
6902679826788879622,male,44.0,44.42
